date,category,value
2021.48802,Star,1627
2021.48528,Other,690
2021.48528,Star,1627
2021.48255,Other,692.1
2021.48255,Star,1627
2021.47981,Other,691
2021.47981,Star,1627
2021.47707,Other,690
2021.47707,Star,1628
2021.47433,Other,690
2021.47433,Star,1629
2021.47159,Other,689.9000000000001
2021.47159,Star,1629
2021.46886,Other,689.5
2021.46886,Star,1629.5
2021.46612,Other,689.1
2021.46612,Star,1630
2021.46338,Other,690
2021.46338,Star,1630
2021.46064,Other,687
2021.46064,Star,1630
2021.45791,Other,684.6
2021.45791,Star,1630.3
2021.45517,Other,685.3
2021.45517,Star,1630.7
2021.45243,Other,682
2021.45243,Star,1631
2021.44969,Other,682
2021.44969,Star,1631
2021.44695,Other,680
2021.44695,Star,1631
2021.44422,Other,679.9
2021.44422,Star,1631
2021.44148,Other,679
2021.44148,Star,1631
2021.43874,Other,681
2021.43874,Star,1631
2021.436,Other,682
2021.436,Star,1631
2021.43326,Other,682
2021.43326,Star,1631
2021.43053,Other,682
2021.43053,Star,1631
2021.42779,Other,684
2021.42779,Star,1631
2021.42505,Other,685
2021.42505,Star,1631
2021.42231,Other,685.9000000000001
2021.42231,Star,1631
2021.41958,Other,685
2021.41958,Star,1631
2021.41684,Other,690
2021.41684,Star,1631
2021.4141,Other,690
2021.4141,Star,1631
2021.41136,Other,690.1
2021.41136,Star,1631
2021.40862,Other,690
2021.40862,Star,1631
2021.40589,Other,687.5
2021.40589,Star,1631.5
2021.40315,Other,652
2021.40315,Star,1632
2021.40041,Other,652
2021.40041,Star,1632
2021.39767,Other,648
2021.39767,Star,1572
2021.39493,Other,648
2021.39493,Star,1572
2021.3922,Other,648.9
2021.3922,Star,1572
2021.38946,Other,650.1
2021.38946,Star,1572
2021.38672,Other,649.5
2021.38672,Star,1572.5
2021.38398,Other,650
2021.38398,Star,1573
2021.38125,Other,650
2021.38125,Star,1573
2021.37851,Other,650
2021.37851,Star,1573
2021.37577,Other,650
2021.37577,Star,1573
2021.37303,Other,650
2021.37303,Star,1573
2021.37029,Other,645.9
2021.37029,Star,1521
2021.36756,Other,644.5
2021.36756,Star,1521.5
2021.36482,Other,644
2021.36482,Star,1522
2021.36208,Other,644
2021.36208,Star,1522
2021.35934,Other,644
2021.35934,Star,1522
2021.35661,Other,644
2021.35661,Star,1522
2021.35387,Other,644
2021.35387,Star,1522
2021.35113,Other,641
2021.35113,Star,1462
2021.34839,Other,640.9
2021.34839,Star,1462
2021.34565,Other,641
2021.34565,Star,1462
2021.34292,Other,637
2021.34292,Star,1462
2021.34018,Other,636.9
2021.34018,Star,1462
2021.33744,Other,634
2021.33744,Star,1402
2021.3347,Other,634.7
2021.3347,Star,1402.3
2021.33196,Other,636.3
2021.33196,Star,1402.7
2021.32923,Other,635.6
2021.32923,Star,1403.3
2021.32649,Other,636.4
2021.32649,Star,1403.7
2021.32375,Other,630.7
2021.32375,Star,1344.3
2021.32101,Other,630.3
2021.32101,Star,1344.7
2021.31828,Other,627
2021.31828,Star,1345
2021.31554,Other,599
2021.31554,Star,1345
2021.3128,Other,591
2021.3128,Star,1345
2021.31006,Other,590.5
2021.31006,Star,1345.5
2021.30732,Other,591
2021.30732,Star,1346
2021.30459,Other,591
2021.30459,Star,1346
2021.30185,Other,591
2021.30185,Star,1346
2021.29911,Other,593
2021.29911,Star,1346
2021.29637,Other,594
2021.29637,Star,1346
2021.29363,Other,595
2021.29363,Star,1346
2021.2909,Other,598
2021.2909,Star,1346
2021.28816,Other,597.5
2021.28816,Star,1346.5
2021.28542,Other,597
2021.28542,Star,1347
2021.28268,Other,597
2021.28268,Star,1347
2021.27995,Other,598
2021.27995,Star,1347
2021.27721,Other,597.7
2021.27721,Star,1347.3
2021.27447,Other,597.3
2021.27447,Star,1347.7
2021.27173,Other,599
2021.27173,Star,1348
2021.26899,Other,598
2021.26899,Star,1348
2021.26626,Other,599
2021.26626,Star,1348
2021.26352,Other,596
2021.26352,Star,1288
2021.26078,Other,597
2021.26078,Star,1288
2021.25804,Other,598.5
2021.25804,Star,1288.5
2021.2553,Other,601
2021.2553,Star,1289
2021.25257,Other,601
2021.25257,Star,1289
2021.24983,Other,601
2021.24983,Star,1289
2021.24709,Other,602
2021.24709,Star,1289
2021.24435,Other,602
2021.24435,Star,1289
2021.24162,Other,602
2021.24162,Star,1289
2021.23888,Other,603.5
2021.23888,Star,1289.5
2021.23614,Other,604
2021.23614,Star,1290
2021.2334,Other,604
2021.2334,Star,1290
2021.23066,Other,605
2021.23066,Star,1290
2021.22793,Other,569
2021.22793,Star,1290
2021.22519,Other,565
2021.22519,Star,1230
2021.22245,Other,564.4
2021.22245,Star,1230.7
2021.21971,Other,560.2
2021.21971,Star,1231.8
2021.21697,Other,559
2021.21697,Star,1233
2021.21424,Other,557.8
2021.21424,Star,1234.2
2021.2115,Other,557.7
2021.2115,Star,1235.3
2021.20876,Other,556.7
2021.20876,Star,1236.3
2021.20602,Other,556.3
2021.20602,Star,1236.7
2021.20329,Other,556
2021.20329,Star,1237
2021.20055,Other,556
2021.20055,Star,1237
2021.19781,Other,554
2021.19781,Star,1177
2021.19507,Other,555
2021.19507,Star,1177
2021.19233,Other,557
2021.19233,Star,1177
2021.1896,Other,554
2021.1896,Star,1117
2021.18686,Other,553.5
2021.18686,Star,1117.5
2021.18412,Other,554
2021.18412,Star,1118
2021.18138,Other,554
2021.18138,Star,1118
2021.17864,Other,553.5
2021.17864,Star,1118.5
2021.17591,Other,554
2021.17591,Star,1119
2021.17317,Other,556
2021.17317,Star,1119
2021.17043,Other,552
2021.17043,Star,1059
2021.16769,Other,552
2021.16769,Star,1059
2021.16496,Other,552
2021.16496,Star,1059
2021.16222,Other,554
2021.16222,Star,1059
2021.15948,Other,553
2021.15948,Star,1059
2021.15674,Other,553
2021.15674,Star,1059
2021.154,Other,552.5
2021.154,Star,1059.5
2021.15127,Other,552
2021.15127,Star,1060
2021.14853,Other,552
2021.14853,Star,1060
2021.14579,Other,552
2021.14579,Star,1060
2021.14305,Other,552
2021.14305,Star,1060
2021.14031,Other,553
2021.14031,Star,1060
2021.13758,Other,553
2021.13758,Star,1060
2021.13484,Other,554
2021.13484,Star,1060
2021.1321,Other,554
2021.1321,Star,1060
2021.12936,Other,555
2021.12936,Star,1060
2021.12663,Other,552
2021.12663,Star,1000
2021.12389,Other,550
2021.12389,Star,1000
2021.12115,Other,550
2021.12115,Star,1000
2021.11841,Other,550
2021.11841,Star,1000
2021.11567,Other,550
2021.11567,Star,1000
2021.11294,Other,550
2021.11294,Star,1000
2021.1102,Other,550
2021.1102,Star,1000
2021.10746,Other,551
2021.10746,Star,1000
2021.10472,Other,551
2021.10472,Star,1000
2021.10198,Other,551
2021.10198,Star,1000
2021.09925,Other,551
2021.09925,Star,1000
2021.09651,Other,551
2021.09651,Star,1000
2021.09377,Other,547
2021.09377,Star,940
2021.09103,Other,547
2021.09103,Star,940
2021.0883,Other,546
2021.0883,Star,940
2021.08556,Other,546
2021.08556,Star,940
2021.08282,Other,546
2021.08282,Star,940
2021.08008,Other,546
2021.08008,Star,940
2021.07734,Other,546
2021.07734,Star,940
2021.07461,Other,546
2021.07461,Star,940
2021.07187,Other,547
2021.07187,Star,940
2021.06913,Other,548
2021.06913,Star,940
2021.06639,Other,548
2021.06639,Star,940
2021.06366,Other,538
2021.06366,Star,930
2021.06092,Other,538
2021.06092,Star,930
2021.05818,Other,538
2021.05818,Star,930
2021.05544,Other,538
2021.05544,Star,930
2021.0527,Other,534
2021.0527,Star,870
2021.04997,Other,534
2021.04997,Star,870
2021.04723,Other,534
2021.04723,Star,870
2021.04449,Other,533
2021.04449,Star,870
2021.04175,Other,533
2021.04175,Star,870
2021.03901,Other,533
2021.03901,Star,870
2021.03628,Other,534
2021.03628,Star,870
2021.03354,Other,534
2021.03354,Star,870
2021.0308,Other,534
2021.0308,Star,870
2021.02806,Other,534
2021.02806,Star,870
2021.02533,Other,534
2021.02533,Star,870
2021.02259,Other,534
2021.02259,Star,870
2021.01985,Other,535
2021.01985,Star,870
2021.01711,Other,535
2021.01711,Star,870
2021.01437,Other,535
2021.01437,Star,870
2021.01164,Other,535
2021.01164,Star,870
2021.0089,Other,535
2021.0089,Star,870
2021.00616,Other,535
2021.00616,Star,870
2021.00342,Other,535
2021.00342,Star,870
2021.00068,Other,536
2021.00068,Star,870
2020.99795,Other,536
2020.99795,Star,870
2020.99521,Other,536
2020.99521,Star,870
2020.99247,Other,535
2020.99247,Star,870
2020.98973,Other,536.9
2020.98973,Star,870
2020.987,Other,536
2020.987,Star,870
2020.98426,Other,536.9
2020.98426,Star,870
2020.98152,Other,537
2020.98152,Star,870
2020.97878,Other,536.9
2020.97878,Star,870
2020.97604,Other,537
2020.97604,Star,870
2020.97331,Other,535
2020.97331,Star,870
2020.97057,Other,536
2020.97057,Star,870
2020.96783,Other,536
2020.96783,Star,870
2020.96509,Other,538
2020.96509,Star,870
2020.96235,Other,502.1
2020.96235,Star,870
2020.95962,Other,502
2020.95962,Star,870
2020.95688,Other,502.1
2020.95688,Star,870
2020.95414,Other,500
2020.95414,Star,870
2020.9514,Other,500.1
2020.9514,Star,870
2020.94867,Other,500
2020.94867,Star,870
2020.94593,Other,500
2020.94593,Star,870
2020.94319,Other,500
2020.94319,Star,870
2020.94045,Other,500
2020.94045,Star,870
2020.93771,Other,497
2020.93771,Star,870
2020.93498,Other,497
2020.93498,Star,870
2020.93224,Other,497
2020.93224,Star,870
2020.9295,Other,493.5
2020.9295,Star,870.5
2020.92676,Other,494
2020.92676,Star,871
2020.92402,Other,494
2020.92402,Star,871
2020.92129,Other,494
2020.92129,Star,871
2020.91855,Other,493
2020.91855,Star,871
2020.91581,Other,493
2020.91581,Star,871
2020.91307,Other,493.9
2020.91307,Star,871
2020.91034,Other,494
2020.91034,Star,871
2020.9076,Other,494
2020.9076,Star,871
2020.90486,Other,494.9
2020.90486,Star,871
2020.90212,Other,494.9
2020.90212,Star,871
2020.89938,Other,491.1
2020.89938,Star,811
2020.89665,Other,490.5
2020.89665,Star,811.5
2020.89391,Other,490
2020.89391,Star,812
2020.89117,Other,491.1
2020.89117,Star,812
2020.88843,Other,492
2020.88843,Star,812
2020.88569,Other,492
2020.88569,Star,812
2020.88296,Other,493
2020.88296,Star,812
2020.88022,Other,493.1
2020.88022,Star,812
2020.87748,Other,494
2020.87748,Star,812
2020.87474,Other,495
2020.87474,Star,812
2020.87201,Other,496
2020.87201,Star,812
2020.86927,Other,497
2020.86927,Star,812
2020.86653,Other,497
2020.86653,Star,812
2020.86379,Other,497
2020.86379,Star,812
2020.86105,Other,498.6
2020.86105,Star,812.3
2020.85832,Other,498.3
2020.85832,Star,812.7
2020.85558,Other,499
2020.85558,Star,813
2020.85284,Other,498.29999999999995
2020.85284,Star,813.7
2020.8501,Other,496.59999999999997
2020.8501,Star,814.3
2020.84736,Other,497.9
2020.84736,Star,815
2020.84463,Other,499
2020.84463,Star,815
2020.84189,Other,500
2020.84189,Star,815
2020.83915,Other,499.6
2020.83915,Star,815.3
2020.83641,Other,499.8
2020.83641,Star,816.2
2020.83368,Other,498.9
2020.83368,Star,817
2020.83094,Other,499.1
2020.83094,Star,817
2020.8282,Other,500.1
2020.8282,Star,817
2020.82546,Other,500
2020.82546,Star,817
2020.82272,Other,499
2020.82272,Star,817
2020.81999,Other,499.1
2020.81999,Star,817
2020.81725,Other,495.1
2020.81725,Star,817
2020.81451,Other,496
2020.81451,Star,817
2020.81177,Other,491
2020.81177,Star,757
2020.80903,Other,491
2020.80903,Star,757
2020.8063,Other,492.5
2020.8063,Star,757.5
2020.80356,Other,493
2020.80356,Star,758
2020.80082,Other,492.5
2020.80082,Star,758.5
2020.79808,Other,492
2020.79808,Star,759
2020.79535,Other,489
2020.79535,Star,699
2020.79261,Other,489
2020.79261,Star,699
2020.78987,Other,488
2020.78987,Star,700
2020.78713,Other,488.70000000000005
2020.78713,Star,701.3
2020.78439,Other,484.8
2020.78439,Star,703.2
2020.78166,Other,487
2020.78166,Star,705
2020.77892,Other,486.90000000000003
2020.77892,Star,705
2020.77618,Other,486.90000000000003
2020.77618,Star,705
2020.77344,Other,487
2020.77344,Star,705
2020.7707,Other,487
2020.7707,Star,705
2020.76797,Other,486.9
2020.76797,Star,705
2020.76523,Other,488
2020.76523,Star,705
2020.76249,Other,484.09999999999997
2020.76249,Star,645
2020.75975,Other,483.59999999999997
2020.75975,Star,645.5
2020.75702,Other,483.5
2020.75702,Star,646.5
2020.75428,Other,481.5
2020.75428,Star,647.5
2020.75154,Other,481.5
2020.75154,Star,648.5
2020.7488,Other,482
2020.7488,Star,649
2020.74606,Other,481
2020.74606,Star,650
2020.74333,Other,484.1
2020.74333,Star,651
2020.74059,Other,485.5
2020.74059,Star,651.5
2020.73785,Other,484.7
2020.73785,Star,653.3
2020.73511,Other,485.3
2020.73511,Star,654.7
2020.73238,Other,486
2020.73238,Star,655
2020.72964,Other,486
2020.72964,Star,655
2020.7269,Other,485.5
2020.7269,Star,655.5
2020.72416,Other,485.9
2020.72416,Star,656
2020.72142,Other,488
2020.72142,Star,656
2020.71869,Other,488
2020.71869,Star,656
2020.71595,Other,488.5
2020.71595,Star,656.5
2020.71321,Other,488.59999999999997
2020.71321,Star,658.3
2020.71047,Other,486.5
2020.71047,Star,662.5
2020.70773,Other,487.79999999999995
2020.70773,Star,666.2
2020.705,Other,487.09999999999997
2020.705,Star,667.8
2020.70226,Other,487.19999999999993
2020.70226,Star,668.7
2020.69952,Other,487.6
2020.69952,Star,669.5
2020.69678,Other,489.1
2020.69678,Star,670
2020.69405,Other,488.6
2020.69405,Star,670.5
2020.69131,Other,489
2020.69131,Star,671
2020.68857,Other,489
2020.68857,Star,671
2020.68583,Other,489
2020.68583,Star,671
2020.68309,Other,486.5
2020.68309,Star,671.5
2020.68036,Other,487
2020.68036,Star,673
2020.67762,Other,486.59999999999997
2020.67762,Star,674.5
2020.67488,Other,485
2020.67488,Star,675
2020.67214,Other,476.5
2020.67214,Star,616.5
2020.6694,Other,478.5
2020.6694,Star,618.5
2020.66667,Other,479
2020.66667,Star,619
2020.66393,Other,477
2020.66393,Star,619
2020.66119,Other,476
2020.66119,Star,620
2020.65845,Other,476.9
2020.65845,Star,622
2020.65572,Other,477
2020.65572,Star,622
2020.65298,Other,477
2020.65298,Star,622
2020.65024,Other,477
2020.65024,Star,622
2020.6475,Other,477
2020.6475,Star,622
2020.64476,Other,476.5
2020.64476,Star,622.5
2020.64203,Other,475.9
2020.64203,Star,623
2020.63929,Other,474.9
2020.63929,Star,624
2020.63655,Other,476
2020.63655,Star,625
2020.63381,Other,477
2020.63381,Star,625
2020.63107,Other,477
2020.63107,Star,625
2020.62834,Other,470
2020.62834,Star,567
2020.6256,Other,469.8
2020.6256,Star,567.3
2020.62286,Other,469.4
2020.62286,Star,567.7
2020.62012,Other,469
2020.62012,Star,568
2020.61739,Other,469
2020.61739,Star,568
2020.61465,Other,469.1
2020.61465,Star,568
2020.61191,Other,469
2020.61191,Star,568
2020.60917,Other,469
2020.60917,Star,568
2020.60643,Other,468
2020.60643,Star,569
2020.6037,Other,468.5
2020.6037,Star,570.5
2020.60096,Other,468.7
2020.60096,Star,571.3
2020.59822,Other,464.3
2020.59822,Star,514.7
2020.59548,Other,463
2020.59548,Star,515
2020.59274,Other,462.9
2020.59274,Star,515
2020.59001,Other,464
2020.59001,Star,515
2020.58727,Other,464
2020.58727,Star,515
2020.58453,Other,464.90000000000003
2020.58453,Star,515
2020.58179,Other,465
2020.58179,Star,515
2020.57906,Other,464.9
2020.57906,Star,515
2020.57632,Other,465
2020.57632,Star,515
2020.57358,Other,465
2020.57358,Star,515
2020.57084,Other,464.9
2020.57084,Star,515
2020.5681,Other,466
2020.5681,Star,515
2020.56537,Other,468
2020.56537,Star,515
2020.56263,Other,466.1
2020.56263,Star,515
2020.55989,Other,466
2020.55989,Star,515
2020.55715,Other,464
2020.55715,Star,515
2020.55441,Other,464.1
2020.55441,Star,515
2020.55168,Other,465
2020.55168,Star,515
2020.54894,Other,465
2020.54894,Star,515
2020.5462,Other,466
2020.5462,Star,515
2020.54346,Other,466
2020.54346,Star,515
2020.54073,Other,466
2020.54073,Star,515
2020.53799,Other,466
2020.53799,Star,515
2020.53525,Other,460.5
2020.53525,Star,515.5
2020.53251,Other,461
2020.53251,Star,516
2020.52977,Other,462
2020.52977,Star,516
2020.52704,Other,463
2020.52704,Star,516
2020.5243,Other,462.9
2020.5243,Star,516
2020.52156,Other,463
2020.52156,Star,516
2020.51882,Other,463.6
2020.51882,Star,516.3
2020.51608,Other,465
2020.51608,Star,517
2020.51335,Other,465
2020.51335,Star,518
2020.51061,Other,461.79999999999995
2020.51061,Star,519.2
2020.50787,Other,460.70000000000005
2020.50787,Star,520.3
2020.50513,Other,460.3
2020.50513,Star,520.7
2020.5024,Other,459
2020.5024,Star,521
2020.49966,Other,459
2020.49966,Star,521
2020.49692,Other,459
2020.49692,Star,521
2020.49418,Other,459.1
2020.49418,Star,521
2020.49144,Other,459
2020.49144,Star,521
2020.48871,Other,459.1
2020.48871,Star,521
2020.48597,Other,459
2020.48597,Star,521
2020.48323,Other,459
2020.48323,Star,521
2020.48049,Other,459.1
2020.48049,Star,521
2020.47775,Other,459
2020.47775,Star,521
2020.47502,Other,459
2020.47502,Star,521
2020.47228,Other,459
2020.47228,Star,521
2020.46954,Other,459
2020.46954,Star,521
2020.4668,Other,459
2020.4668,Star,521
2020.46407,Other,459
2020.46407,Star,521
2020.46133,Other,459
2020.46133,Star,521
2020.45859,Other,458
2020.45859,Star,521
2020.45585,Other,458
2020.45585,Star,521
2020.45311,Other,458
2020.45311,Star,521
2020.45038,Other,458
2020.45038,Star,521
2020.44764,Other,449.9
2020.44764,Star,463
2020.4449,Other,450
2020.4449,Star,463
2020.44216,Other,449.9
2020.44216,Star,463
2020.43943,Other,449.5
2020.43943,Star,463.5
2020.43669,Other,449
2020.43669,Star,464
2020.43395,Other,448.9
2020.43395,Star,464
2020.43121,Other,449.09999999999997
2020.43121,Star,464
2020.42847,Other,449
2020.42847,Star,464
2020.42574,Other,449.1
2020.42574,Star,464
2020.423,Other,445
2020.423,Star,404
2020.42026,Other,445
2020.42026,Star,404
2020.41752,Other,444.6
2020.41752,Star,404.5
2020.41478,Other,444
2020.41478,Star,405
2020.41205,Other,443
2020.41205,Star,405
2020.40931,Other,441.5
2020.40931,Star,405.5
2020.40657,Other,441.5
2020.40657,Star,406.5
2020.40383,Other,440
2020.40383,Star,407
2020.4011,Other,441
2020.4011,Star,407
2020.39836,Other,441
2020.39836,Star,407
2020.39562,Other,440.9
2020.39562,Star,407
2020.39288,Other,445
2020.39288,Star,407
2020.39014,Other,445
2020.39014,Star,407
2020.38741,Other,445
2020.38741,Star,407
2020.38467,Other,444.9
2020.38467,Star,407
2020.38193,Other,444
2020.38193,Star,407
2020.37919,Other,444
2020.37919,Star,407
2020.37645,Other,444
2020.37645,Star,407
2020.37372,Other,442.9
2020.37372,Star,407
2020.37098,Other,442.9
2020.37098,Star,407
2020.36824,Other,443
2020.36824,Star,407
2020.3655,Other,443
2020.3655,Star,407
2020.36277,Other,443
2020.36277,Star,407
2020.36003,Other,443
2020.36003,Star,407
2020.35729,Other,444.1
2020.35729,Star,407
2020.35455,Other,444.1
2020.35455,Star,407
2020.35181,Other,444
2020.35181,Star,407
2020.34908,Other,445
2020.34908,Star,407
2020.34634,Other,445.6
2020.34634,Star,407.3
2020.3436,Other,445.40000000000003
2020.3436,Star,407.7
2020.34086,Other,442
2020.34086,Star,408
2020.33812,Other,442
2020.33812,Star,408
2020.33539,Other,442
2020.33539,Star,408
2020.33265,Other,442
2020.33265,Star,408
2020.32991,Other,442
2020.32991,Star,408
2020.32717,Other,442
2020.32717,Star,408
2020.32444,Other,441.9
2020.32444,Star,408
2020.3217,Other,442.9
2020.3217,Star,408
2020.31896,Other,443
2020.31896,Star,408
2020.31622,Other,442.9
2020.31622,Star,408.1
2020.31348,Other,440.9
2020.31348,Star,408.1
2020.31075,Other,440.9
2020.31075,Star,408.1
2020.30801,Other,440.9
2020.30801,Star,408.1
2020.30527,Other,436.9
2020.30527,Star,348.1
2020.30253,Other,436.79999999999995
2020.30253,Star,348.1
2020.29979,Other,436.79999999999995
2020.29979,Star,348.1
2020.29706,Other,436.9
2020.29706,Star,348.1
2020.29432,Other,436.90000000000003
2020.29432,Star,348.1
2020.29158,Other,437.90000000000003
2020.29158,Star,348.2
2020.28884,Other,438.8
2020.28884,Star,348.2
2020.28611,Other,438.9
2020.28611,Star,348.2
2020.28337,Other,439.9
2020.28337,Star,348.2
2020.28063,Other,441.79999999999995
2020.28063,Star,348.2
2020.27789,Other,442.79999999999995
2020.27789,Star,348.2
2020.27515,Other,442.8
2020.27515,Star,348.2
2020.27242,Other,442.8
2020.27242,Star,348.2
2020.26968,Other,440.8
2020.26968,Star,348.2
2020.26694,Other,441.80000000000007
2020.26694,Star,348.3
2020.2642,Other,442.40000000000003
2020.2642,Star,348.6
2020.26146,Other,442.1
2020.26146,Star,348.9
2020.25873,Other,441.7
2020.25873,Star,349.3
2020.25599,Other,441.70000000000005
2020.25599,Star,349.3
2020.25325,Other,441.1
2020.25325,Star,349.8
2020.25051,Other,441.7
2020.25051,Star,350.3
2020.24778,Other,441.6
2020.24778,Star,350.3
2020.24504,Other,442.6
2020.24504,Star,350.3
2020.2423,Other,442.70000000000005
2020.2423,Star,350.4
2020.23956,Other,443.6
2020.23956,Star,350.4
2020.23682,Other,443.6
2020.23682,Star,350.4
2020.23409,Other,443.6
2020.23409,Star,350.4
2020.23135,Other,443.6
2020.23135,Star,350.4
2020.22861,Other,445.6
2020.22861,Star,350.4
2020.22587,Other,441.6
2020.22587,Star,350.4
2020.22313,Other,442.6
2020.22313,Star,350.4
2020.2204,Other,444.59999999999997
2020.2204,Star,350.4
2020.21766,Other,412.5
2020.21766,Star,350.5
2020.21492,Other,412.6
2020.21492,Star,350.5
2020.21218,Other,412.6
2020.21218,Star,350.5
2020.20945,Other,408.5
2020.20945,Star,290.5
2020.20671,Other,409.5
2020.20671,Star,290.5
2020.20397,Other,410.5
2020.20397,Star,290.5
2020.20123,Other,410.5
2020.20123,Star,290.5
2020.19849,Other,411.5
2020.19849,Star,290.5
2020.19576,Other,412.4
2020.19576,Star,290.5
2020.19302,Other,413
2020.19302,Star,291
2020.19028,Other,413.4
2020.19028,Star,291.6
2020.18754,Other,413.40000000000003
2020.18754,Star,291.6
